84.94525202998409,129.20906829833984,5
167.291948389124,115.21504211425781,1
-72.19610482675057,274.92425537109375,25
172.12073912443938,219.50518035888672,25
-131.27857575593168,211.22110748291016,10
42.59175335919417,183.21208572387695,25
-222.66973876953125,171.0649642944336,10
-162.99454300491897,168.29419708251953,10
-152.3524757667824,133.49020767211914,10
-114.76662190755206,106.68697166442871,10
73.2814732304326,101.97748947143555,10
-70.74445710358793,90.29310989379883,25
-35.89743494104454,242.90073013305664,25
-65.08510787398728,203.88895416259766,5
147.77473732277198,178.77667999267578,1
-170.60221354166669,101.01827430725098,1
45.50319812915944,252.14202499389648,25
-227.43721177842883,103.2899169921875,10
